Unnamed: 0,id,date,store_nbr,family,sales,onpromotion,holiday_type,locale,locale_name,description,transferred,dcoilwtico,city,state,store_type,cluster,transactions,year,month,week,quarter,day_of_week
266634,264852,2013-05-29,4,PLAYERS AND ELECTRONICS,0.0,0,,,,,,93.13,Quito,Pichincha,D,9,1462.0,2013,5,22,2,Wednesday
600108,592980,2013-11-29,47,BEVERAGES,2775.0,0,,,,,,92.55,Quito,Pichincha,A,14,3472.0,2013,11,48,4,Friday
367910,360782,2013-07-22,31,PET SUPPLIES,0.0,0,,,,,,106.61,Babahoyo,Los Rios,B,10,1190.0,2013,7,30,3,Monday
1098032,1081994,2014-09-01,18,MAGAZINES,1.0,0,,,,,,,Quito,Pichincha,B,16,1625.0,2014,9,36,3,Monday
1378989,1359387,2015-02-04,50,HOME CARE,0.0,0,,,,,,48.45,Ambato,Tungurahua,A,14,2357.0,2015,2,6,1,Wednesday
1400625,1381023,2015-02-16,9,CELEBRATION,0.0,0,Holiday,National,Ecuador,Carnaval,False,,Quito,Pichincha,B,6,1770.0,2015,2,8,1,Monday
445947,438819,2013-09-04,21,HOME CARE,0.0,0,,,,,,107.29,Santo Domingo,Santo Domingo de los Tsachilas,B,6,,2013,9,36,3,Wednesday
1059836,1043798,2014-08-10,46,DAIRY,1774.0,1,Holiday,National,Ecuador,Primer Grito de Independencia,False,,Quito,Pichincha,A,14,4140.0,2014,8,32,3,Sunday
843087,834177,2014-04-15,15,BEVERAGES,726.0,0,,,,,,103.7,Ibarra,Imbabura,C,15,1327.0,2014,4,16,2,Tuesday
669422,660512,2014-01-07,41,HOME APPLIANCES,0.0,0,,,,,,93.31,Machala,El Oro,D,4,780.0,2014,1,2,1,Tuesday
750801,741891,2014-02-22,25,HOME CARE,0.0,0,,,,,,,Salinas,Santa Elena,D,1,934.0,2014,2,8,1,Saturday
280679,278897,2013-06-06,34,HARDWARE,1.0,0,,,,,,94.71,Guayaquil,Guayas,B,6,2236.0,2013,6,23,2,Thursday
419090,411962,2013-08-20,18,MAGAZINES,0.0,0,,,,,,104.9,Quito,Pichincha,B,16,1529.0,2013,8,34,3,Tuesday
820068,811158,2014-04-02,19,HOME CARE,0.0,0,,,,,,99.6,Guaranda,Bolivar,C,15,1230.0,2014,4,14,2,Wednesday
291540,289758,2013-06-12,39,HOME CARE,0.0,0,,,,,,95.98,Cuenca,Azuay,B,6,1211.0,2013,6,24,2,Wednesday
583538,576410,2013-11-20,31,SEAFOOD,10.0,0,,,,,,93.34,Babahoyo,Los Rios,B,10,1119.0,2013,11,47,4,Wednesday
1123928,1107890,2014-09-15,44,HARDWARE,6.0,0,,,,,,92.86,Quito,Pichincha,A,5,4273.0,2014,9,38,3,Monday
867905,858995,2014-04-29,11,BREAD/BAKERY,489.0,0,,,,,,101.56,Cayambe,Pichincha,B,6,2168.0,2014,4,18,2,Tuesday
367391,360263,2013-07-22,18,BEAUTY,4.0,0,,,,,,106.61,Quito,Pichincha,B,16,1366.0,2013,7,30,3,Monday
398945,391817,2013-08-08,52,DAIRY,0.0,0,,,,,,103.45,Manta,Manabi,A,11,,2013,8,32,3,Thursday
252917,251135,2013-05-21,6,BREAD/BAKERY,279.506,0,,,,,,95.55,Quito,Pichincha,D,13,1438.0,2013,5,21,2,Tuesday
1146480,1130442,2014-09-28,27,PLAYERS AND ELECTRONICS,10.0,0,Holiday,Local,Ibarra,Fundacion de Ibarra,False,,Daule,Guayas,D,1,1805.0,2014,9,39,3,Sunday
1150759,1134721,2014-09-30,47,HOME AND KITCHEN II,21.0,0,,,,,,91.17,Quito,Pichincha,A,14,3376.0,2014,9,40,3,Tuesday
1442720,1423118,2015-03-12,39,PET SUPPLIES,0.0,0,,,,,,47.12,Cuenca,Azuay,B,6,1293.0,2015,3,11,1,Thursday
258910,257128,2013-05-25,23,PERSONAL CARE,99.0,0,,,,,,,Ambato,Tungurahua,D,9,1097.0,2013,5,21,2,Saturday
75601,75601,2013-02-12,3,SCHOOL AND OFFICE SUPPLIES,0.0,0,Holiday,National,Ecuador,Carnaval,False,97.48,Quito,Pichincha,D,8,3014.0,2013,2,7,1,Tuesday
359187,352059,2013-07-17,37,HOME AND KITCHEN I,0.0,0,,,,,,106.39,Cuenca,Azuay,D,2,1571.0,2013,7,29,3,Wednesday
300438,298656,2013-06-17,39,CELEBRATION,0.0,0,,,,,,97.86,Cuenca,Azuay,B,6,1318.0,2013,6,25,2,Monday
461351,454223,2013-09-12,53,FROZEN FOODS,0.0,0,,,,,,108.72,Manta,Manabi,D,13,,2013,9,37,3,Thursday
36543,36543,2013-01-21,34,GROCERY I,2425.0,0,,,,,,,Guayaquil,Guayas,B,6,2379.0,2013,1,4,1,Monday
864033,855123,2014-04-26,51,PLAYERS AND ELECTRONICS,0.0,0,,,,,,,Guayaquil,Guayas,A,17,1957.0,2014,4,17,2,Saturday
546834,539706,2013-10-30,51,MEATS,626.028,0,,,,,,96.81,Guayaquil,Guayas,A,17,1762.0,2013,10,44,4,Wednesday
566222,559094,2013-11-10,46,DAIRY,2213.0,0,Holiday,Local,Guaranda,Independencia de Guaranda,False,,Quito,Pichincha,A,14,4856.0,2013,11,45,4,Sunday
15898,15898,2013-01-09,54,PERSONAL CARE,110.0,0,,,,,,93.08,El Carmen,Manabi,C,3,730.0,2013,1,2,1,Wednesday
344942,337814,2013-07-09,37,PET SUPPLIES,0.0,0,,,,,,103.46,Cuenca,Azuay,D,2,1388.0,2013,7,28,3,Tuesday
820142,811232,2014-04-02,20,PET SUPPLIES,0.0,0,,,,,,99.6,Quito,Pichincha,B,6,,2014,4,14,2,Wednesday
226312,226312,2013-05-07,9,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,95.28,Quito,Pichincha,B,6,2186.0,2013,5,19,2,Tuesday
1214882,1198844,2014-11-05,46,LAWN AND GARDEN,11.0,1,,,,,,78.71,Quito,Pichincha,A,14,3340.0,2014,11,45,4,Wednesday
540293,533165,2013-10-27,19,HOME APPLIANCES,0.0,0,,,,,,,Guaranda,Bolivar,C,15,1278.0,2013,10,43,4,Sunday
607034,599906,2013-12-03,40,SEAFOOD,1.0,0,,,,,,95.83,Machala,El Oro,C,3,1298.0,2013,12,49,4,Tuesday
1271752,1255714,2014-12-07,41,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,,Machala,El Oro,D,4,1462.0,2014,12,49,4,Sunday
329342,323996,2013-07-01,5,BEAUTY,2.0,0,,,,,,97.94,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1516.0,2013,7,27,3,Monday
21791,21791,2013-01-13,20,FROZEN FOODS,0.0,0,,,,,,,Quito,Pichincha,B,6,,2013,1,2,1,Sunday
772848,763938,2014-03-06,43,LINGERIE,0.0,0,,,,,,101.82,Esmeraldas,Esmeraldas,E,10,1456.0,2014,3,10,1,Thursday
709012,700102,2014-01-29,52,CLEANING,0.0,0,,,,,,97.34,Manta,Manabi,A,11,,2014,1,5,1,Wednesday
168330,168330,2013-04-05,31,PRODUCE,0.0,0,,,,,,92.76,Babahoyo,Los Rios,B,10,1138.0,2013,4,14,2,Friday
21727,21727,2013-01-13,19,GROCERY II,8.0,0,,,,,,,Guaranda,Bolivar,C,15,1269.0,2013,1,2,1,Sunday
865897,856987,2014-04-27,54,EGGS,75.0,0,,,,,,,El Carmen,Manabi,C,3,1082.0,2014,4,17,2,Sunday
1014084,998046,2014-07-16,12,PLAYERS AND ELECTRONICS,6.0,0,,,,,,101.88,Latacunga,Cotopaxi,C,15,1215.0,2014,7,29,3,Wednesday
105215,105215,2013-03-01,11,FROZEN FOODS,25.0,0,,,,,,90.71,Cayambe,Pichincha,B,6,2442.0,2013,3,9,1,Friday
931114,922204,2014-06-03,34,LADIESWEAR,0.0,0,,,,,,103.34,Guayaquil,Guayas,B,6,2425.0,2014,6,23,2,Tuesday
352235,345107,2013-07-13,41,PET SUPPLIES,0.0,0,,,,,,,Machala,El Oro,D,4,1039.0,2013,7,28,3,Saturday
1506645,1487043,2015-04-17,32,PRODUCE,0.0,0,,,,,,55.71,Guayaquil,Guayas,C,3,629.0,2015,4,16,2,Friday
1523971,1504369,2015-04-27,19,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,55.56,Guaranda,Bolivar,C,15,1234.0,2015,4,18,2,Monday
553851,546723,2013-11-03,49,GROCERY I,7629.0,0,Holiday,National,Ecuador,Independencia de Cuenca,False,,Quito,Pichincha,A,11,2923.0,2013,11,44,4,Sunday
363376,356248,2013-07-19,54,GROCERY II,4.0,0,,,,,,108.0,El Carmen,Manabi,C,3,756.0,2013,7,29,3,Friday
1096075,1080037,2014-08-31,13,GROCERY II,3.0,0,,,,,,,Latacunga,Cotopaxi,C,15,863.0,2014,8,35,3,Sunday
815796,806886,2014-03-30,49,BEVERAGES,9338.0,0,,,,,,,Quito,Pichincha,A,11,3009.0,2014,3,13,1,Sunday
1261418,1245380,2014-12-01,51,PET SUPPLIES,14.0,0,Event,National,Ecuador,Cyber Monday,False,68.98,Guayaquil,Guayas,A,17,1829.0,2014,12,49,4,Monday
67906,67906,2013-02-08,14,PERSONAL CARE,193.0,0,,,,,,95.71,Riobamba,Chimborazo,C,7,1461.0,2013,2,6,1,Friday
200631,200631,2013-04-23,38,MEATS,135.01599,0,,,,,,89.21,Loja,Loja,D,4,1385.0,2013,4,17,2,Tuesday
1147650,1131612,2014-09-29,10,DELI,233.0,0,,,,,,94.53,Quito,Pichincha,C,15,940.0,2014,9,40,3,Monday
996352,980314,2014-07-06,15,HOME AND KITCHEN II,21.0,0,,,,,,,Ibarra,Imbabura,C,15,1082.0,2014,7,27,3,Sunday
357761,350633,2013-07-16,47,DAIRY,827.0,0,,,,,,105.88,Quito,Pichincha,A,14,3289.0,2013,7,29,3,Tuesday
821839,812929,2014-04-03,19,CLEANING,570.0,0,,,,,,100.29,Guaranda,Bolivar,C,15,1130.0,2014,4,14,2,Thursday
201517,201517,2013-04-24,13,LADIESWEAR,0.0,0,,,,,,91.07,Latacunga,Cotopaxi,C,15,832.0,2013,4,17,2,Wednesday
438042,430914,2013-08-30,5,AUTOMOTIVE,4.0,0,,,,,,107.98,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1460.0,2013,8,35,3,Friday
161779,161779,2013-04-01,48,GROCERY II,25.0,0,Holiday,Regional,Cotopaxi,Provincializacion de Cotopaxi,False,97.1,Quito,Pichincha,A,14,2885.0,2013,4,14,2,Monday
347863,340735,2013-07-11,2,EGGS,134.0,0,,,,,,104.77,Quito,Pichincha,D,13,1671.0,2013,7,28,3,Thursday
1075849,1059811,2014-08-19,45,HOME AND KITCHEN II,0.0,0,,,,,,94.35,Quito,Pichincha,A,11,3357.0,2014,8,34,3,Tuesday
868893,859983,2014-04-29,39,BEVERAGES,615.0,0,,,,,,101.56,Cuenca,Azuay,B,6,1423.0,2014,4,18,2,Tuesday
734175,725265,2014-02-12,9,MEATS,352.167,0,,,,,,100.38,Quito,Pichincha,B,6,2011.0,2014,2,7,1,Wednesday
1381267,1361665,2015-02-06,15,LADIESWEAR,0.0,0,,,,,,51.66,Ibarra,Imbabura,C,15,1277.0,2015,2,6,1,Friday
1122120,1106082,2014-09-14,43,LINGERIE,7.0,0,,,,,,,Esmeraldas,Esmeraldas,E,10,1370.0,2014,9,37,3,Sunday
1171435,1155397,2014-10-12,28,BABY CARE,0.0,0,,,,,,,Guayaquil,Guayas,E,10,1497.0,2014,10,41,4,Sunday
1505806,1486204,2015-04-17,1,HOME AND KITCHEN II,4.0,0,,,,,,55.71,Quito,Pichincha,D,13,1727.0,2015,4,16,2,Friday
412731,405603,2013-08-16,4,AUTOMOTIVE,4.0,0,,,,,,107.58,Quito,Pichincha,D,9,1422.0,2013,8,33,3,Friday
631047,623919,2013-12-17,15,LINGERIE,11.0,0,,,,,,96.99,Ibarra,Imbabura,C,15,1347.0,2013,12,51,4,Tuesday
1226245,1210207,2014-11-12,15,SCHOOL AND OFFICE SUPPLIES,0.0,0,Holiday,Local,Ambato,Independencia de Ambato,False,77.16,Ibarra,Imbabura,C,15,1265.0,2014,11,46,4,Wednesday
151922,151922,2013-03-27,21,MAGAZINES,0.0,0,,,,,,96.53,Santo Domingo,Santo Domingo de los Tsachilas,B,6,,2013,3,13,1,Wednesday
1039177,1023139,2014-07-30,17,CLEANING,720.0,0,,,,,,104.29,Quito,Pichincha,C,12,1098.0,2014,7,31,3,Wednesday
1181342,1165304,2014-10-17,6,DAIRY,828.0,1,,,,,,82.8,Quito,Pichincha,D,13,1623.0,2014,10,42,4,Friday
736266,727356,2014-02-14,18,BEVERAGES,770.0,0,,,,,,100.31,Quito,Pichincha,B,16,1328.0,2014,2,7,1,Friday
592955,585827,2013-11-25,46,FROZEN FOODS,185.71,0,,,,,,93.86,Quito,Pichincha,A,14,2983.0,2013,11,48,4,Monday
1185478,1169440,2014-10-20,21,LADIESWEAR,0.0,0,,,,,,82.76,Santo Domingo,Santo Domingo de los Tsachilas,B,6,,2014,10,43,4,Monday
938037,929127,2014-06-07,29,GROCERY I,0.0,0,,,,,,,Guayaquil,Guayas,E,10,,2014,6,23,2,Saturday
1182781,1166743,2014-10-18,45,POULTRY,1769.353,0,,,,,,,Quito,Pichincha,A,11,4455.0,2014,10,42,4,Saturday
921969,913059,2014-05-29,28,HOME AND KITCHEN I,0.0,0,,,,,,104.26,Guayaquil,Guayas,E,10,1259.0,2014,5,22,2,Thursday
1169228,1153190,2014-10-11,16,BREAD/BAKERY,177.0,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,C,3,950.0,2014,10,41,4,Saturday
58621,58621,2013-02-02,53,GROCERY II,0.0,0,,,,,,,Manta,Manabi,D,13,,2013,2,5,1,Saturday
357133,350005,2013-07-16,3,CLEANING,1696.0,0,,,,,,105.88,Quito,Pichincha,D,8,2953.0,2013,7,29,3,Tuesday
956145,947235,2014-06-17,37,BEVERAGES,1064.0,2,,,,,,106.95,Cuenca,Azuay,D,2,1468.0,2014,6,25,2,Tuesday
615710,608582,2013-12-08,34,PREPARED FOODS,18.0,0,Holiday,Local,Loja,Fundacion de Loja,False,,Guayaquil,Guayas,B,6,2612.0,2013,12,49,4,Sunday
822227,813317,2014-04-03,29,SEAFOOD,0.0,0,,,,,,100.29,Guayaquil,Guayas,E,10,,2014,4,14,2,Thursday
628388,621260,2013-12-15,40,BEAUTY,0.0,0,,,,,,,Machala,El Oro,C,3,1217.0,2013,12,50,4,Sunday
939096,930186,2014-06-07,9,HOME AND KITCHEN I,0.0,0,,,,,,,Quito,Pichincha,B,6,2590.0,2014,6,23,2,Saturday
1147262,1131224,2014-09-28,49,HOME APPLIANCES,1.0,0,Holiday,Local,Ibarra,Fundacion de Ibarra,False,,Quito,Pichincha,A,11,3037.0,2014,9,39,3,Sunday
1202150,1186112,2014-10-29,39,PET SUPPLIES,1.0,0,,,,,,82.25,Cuenca,Azuay,B,6,1152.0,2014,10,44,4,Wednesday
599728,592600,2013-11-29,36,LADIESWEAR,0.0,0,,,,,,92.55,Libertad,Guayas,E,10,794.0,2013,11,48,4,Friday
903273,894363,2014-05-18,52,PRODUCE,0.0,0,,,,,,,Manta,Manabi,A,11,,2014,5,20,2,Sunday
1317800,1298198,2015-01-01,34,FROZEN FOODS,0.0,0,Holiday,National,Ecuador,Primer dia del ano,False,,Guayaquil,Guayas,B,6,,2015,1,1,1,Thursday
953264,944354,2014-06-15,6,PET SUPPLIES,0.0,0,Event,National,Ecuador,Mundial de futbol Brasil: Ecuador-Suiza,False,,Quito,Pichincha,D,13,2284.0,2014,6,24,2,Sunday
56534,56534,2013-02-01,45,BREAD/BAKERY,771.939,0,,,,,,97.46,Quito,Pichincha,A,11,3488.0,2013,2,5,1,Friday
615275,608147,2013-12-08,22,MAGAZINES,0.0,0,Holiday,Local,Loja,Fundacion de Loja,False,,Puyo,Pastaza,C,7,,2013,12,49,4,Sunday
810239,801329,2014-03-27,42,MAGAZINES,0.0,0,,,,,,101.25,Cuenca,Azuay,D,2,,2014,3,13,1,Thursday
1048409,1032371,2014-08-04,25,SEAFOOD,3.0,0,,,,,,98.26,Salinas,Santa Elena,D,1,807.0,2014,8,32,3,Monday
750190,741280,2014-02-21,9,BABY CARE,0.0,0,,,,,,102.53,Quito,Pichincha,B,6,1703.0,2014,2,8,1,Friday
852999,844089,2014-04-20,42,HOME AND KITCHEN I,0.0,0,,,,,,,Cuenca,Azuay,D,2,,2014,4,16,2,Sunday
80642,80642,2013-02-15,21,MAGAZINES,0.0,0,,,,,,95.95,Santo Domingo,Santo Domingo de los Tsachilas,B,6,,2013,2,7,1,Friday
928669,919759,2014-06-02,16,HOME AND KITCHEN II,0.0,0,,,,,,103.07,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1027.0,2014,6,23,2,Monday
658637,649727,2014-01-01,39,MAGAZINES,0.0,0,Holiday,National,Ecuador,Primer dia del ano,False,,Cuenca,Azuay,B,6,,2014,1,1,1,Wednesday
226341,226341,2013-05-08,1,PLAYERS AND ELECTRONICS,0.0,0,,,,,,96.24,Quito,Pichincha,D,13,1904.0,2013,5,19,2,Wednesday
297781,295999,2013-06-16,14,"LIQUOR,WINE,BEER",0.0,0,,,,,,,Riobamba,Chimborazo,C,7,1227.0,2013,6,24,2,Sunday
1119633,1103595,2014-09-13,24,DELI,261.979,1,,,,,,,Guayaquil,Guayas,D,1,2302.0,2014,9,37,3,Saturday
1244596,1228558,2014-11-22,30,BABY CARE,0.0,0,,,,,,,Guayaquil,Guayas,C,3,751.0,2014,11,47,4,Saturday
1129772,1113734,2014-09-18,9,HOME APPLIANCES,0.0,0,,,,,,93.07,Quito,Pichincha,B,6,2029.0,2014,9,38,3,Thursday
183321,183321,2013-04-13,52,CELEBRATION,0.0,0,,,,,,,Manta,Manabi,A,11,,2013,4,15,2,Saturday
402393,395265,2013-08-10,49,MEATS,476.262,0,Holiday,National,Ecuador,Primer Grito de Independencia,False,,Quito,Pichincha,A,11,2289.0,2013,8,32,3,Saturday
52475,52475,2013-01-30,31,BREAD/BAKERY,244.0,0,,,,,,97.98,Babahoyo,Los Rios,B,10,1058.0,2013,1,5,1,Wednesday
1055758,1039720,2014-08-08,31,"LIQUOR,WINE,BEER",94.0,0,,,,,,97.61,Babahoyo,Los Rios,B,10,1254.0,2014,8,32,3,Friday
1321417,1301815,2015-01-03,35,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,,Playas,Guayas,C,3,1006.0,2015,1,1,1,Saturday
480432,473304,2013-09-23,39,HOME CARE,0.0,0,,,,,,103.62,Cuenca,Azuay,B,6,1273.0,2013,9,39,3,Monday
356675,349547,2013-07-16,17,FROZEN FOODS,38.0,0,,,,,,105.88,Quito,Pichincha,C,12,1352.0,2013,7,29,3,Tuesday
6020,6020,2013-01-04,28,HARDWARE,1.0,0,,,,,,93.12,Guayaquil,Guayas,E,10,651.0,2013,1,1,1,Friday
232571,232571,2013-05-11,34,LAWN AND GARDEN,0.0,0,Additional,National,Ecuador,Dia de la Madre-1,False,,Guayaquil,Guayas,B,6,3388.0,2013,5,19,2,Saturday
821209,812299,2014-04-02,50,BOOKS,0.0,0,,,,,,99.6,Ambato,Tungurahua,A,14,2377.0,2014,4,14,2,Wednesday
315894,312604,2013-06-25,3,POULTRY,452.928,0,Holiday,Regional,Imbabura,Provincializacion de Imbabura,False,95.25,Quito,Pichincha,D,8,2791.0,2013,6,26,2,Tuesday
1044519,1028481,2014-08-02,17,BEVERAGES,1608.0,0,,,,,,,Quito,Pichincha,C,12,1441.0,2014,8,31,3,Saturday
489017,481889,2013-09-28,3,MAGAZINES,0.0,0,Holiday,Local,Ibarra,Fundacion de Ibarra,False,,Quito,Pichincha,D,8,3600.0,2013,9,39,3,Saturday
436386,429258,2013-08-29,52,PLAYERS AND ELECTRONICS,0.0,0,,,,,,108.51,Manta,Manabi,A,11,,2013,8,35,3,Thursday
1099613,1083575,2014-09-02,12,LAWN AND GARDEN,0.0,0,,,,,,92.92,Latacunga,Cotopaxi,C,15,1157.0,2014,9,36,3,Tuesday
918758,909848,2014-05-27,38,BREAD/BAKERY,400.146,0,,,,,,104.78,Loja,Loja,D,4,1357.0,2014,5,22,2,Tuesday
1253305,1237267,2014-11-27,24,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,,Guayaquil,Guayas,D,1,2160.0,2014,11,48,4,Thursday
1476969,1457367,2015-03-31,5,LINGERIE,22.0,0,,,,,,47.72,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1447.0,2015,3,14,1,Tuesday
929709,920799,2014-06-02,45,AUTOMOTIVE,15.0,0,,,,,,103.07,Quito,Pichincha,A,11,3709.0,2014,6,23,2,Monday
1306491,1287637,2014-12-26,38,EGGS,159.0,20,Additional,National,Ecuador,Navidad+1,False,54.59,Loja,Loja,D,4,2719.0,2014,12,52,4,Friday
171386,171386,2013-04-07,18,HOME APPLIANCES,0.0,0,,,,,,,Quito,Pichincha,B,16,1471.0,2013,4,14,2,Sunday
233062,233062,2013-05-11,48,HOME AND KITCHEN II,0.0,0,Additional,National,Ecuador,Dia de la Madre-1,False,,Quito,Pichincha,A,14,4686.0,2013,5,19,2,Saturday
936482,927572,2014-06-06,35,DAIRY,95.0,0,,,,,,103.32,Playas,Guayas,C,3,501.0,2014,6,23,2,Friday
810762,801852,2014-03-27,8,HOME CARE,202.0,0,,,,,,101.25,Quito,Pichincha,D,8,2547.0,2014,3,13,1,Thursday
1264254,1248216,2014-12-03,31,MEATS,242.67,0,,,,,,67.3,Babahoyo,Los Rios,B,10,1289.0,2014,12,49,4,Wednesday
1076595,1060557,2014-08-20,17,BEVERAGES,749.0,0,,,,,,96.4,Quito,Pichincha,C,12,1236.0,2014,8,34,3,Wednesday
192852,192852,2013-04-19,20,AUTOMOTIVE,0.0,0,,,,,,88.04,Quito,Pichincha,B,6,,2013,4,16,2,Friday
76527,76527,2013-02-12,7,AUTOMOTIVE,1.0,0,Holiday,National,Ecuador,Carnaval,False,97.48,Quito,Pichincha,D,8,1300.0,2013,2,7,1,Tuesday
1508078,1488476,2015-04-18,23,FROZEN FOODS,96.667,5,,,,,,,Ambato,Tungurahua,D,9,1051.0,2015,4,16,2,Saturday
1144394,1128356,2014-09-27,19,LAWN AND GARDEN,0.0,0,,,,,,,Guaranda,Bolivar,C,15,1795.0,2014,9,39,3,Saturday
447779,440651,2013-09-05,23,BEAUTY,1.0,0,,,,,,108.5,Ambato,Tungurahua,D,9,1128.0,2013,9,36,3,Thursday
859934,851024,2014-04-24,37,LAWN AND GARDEN,9.0,0,,,,,,102.2,Cuenca,Azuay,D,2,1562.0,2014,4,17,2,Thursday
603873,596745,2013-12-01,52,CELEBRATION,0.0,0,,,,,,,Manta,Manabi,A,11,,2013,12,48,4,Sunday
70685,70685,2013-02-09,41,SEAFOOD,14.0,0,,,,,,,Machala,El Oro,D,4,1094.0,2013,2,6,1,Saturday
500988,493860,2013-10-05,16,HOME AND KITCHEN I,0.0,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1023.0,2013,10,40,4,Saturday
519857,512729,2013-10-15,45,DAIRY,788.0,0,,,,,,101.15,Quito,Pichincha,A,11,2822.0,2013,10,42,4,Tuesday
1105004,1088966,2014-09-05,13,SEAFOOD,6.0,0,,,,,,93.32,Latacunga,Cotopaxi,C,15,900.0,2014,9,36,3,Friday
294116,292334,2013-06-14,11,LAWN AND GARDEN,0.0,0,,,,,,97.83,Cayambe,Pichincha,B,6,2066.0,2013,6,24,2,Friday
756696,747786,2014-02-25,40,CELEBRATION,0.0,0,,,,,,102.2,Machala,El Oro,C,3,1234.0,2014,2,9,1,Tuesday
907942,899032,2014-05-21,34,GROCERY II,4.0,0,,,,,,104.31,Guayaquil,Guayas,B,6,2148.0,2014,5,21,2,Wednesday
1431680,1412078,2015-03-06,3,DAIRY,2010.0,2,,,,,,49.61,Quito,Pichincha,D,8,3190.0,2015,3,10,1,Friday
1399520,1379918,2015-02-16,27,MAGAZINES,0.0,0,Holiday,National,Ecuador,Carnaval,False,,Daule,Guayas,D,1,2020.0,2015,2,8,1,Monday
1079647,1063609,2014-08-21,51,LADIESWEAR,0.0,0,,,,,,93.97,Guayaquil,Guayas,A,17,1448.0,2014,8,34,3,Thursday
942516,933606,2014-06-09,54,BEVERAGES,753.0,0,,,,,,105.09,El Carmen,Manabi,C,3,812.0,2014,6,24,2,Monday
1064425,1048387,2014-08-13,25,EGGS,83.0,0,,,,,,97.57,Salinas,Santa Elena,D,1,886.0,2014,8,33,3,Wednesday
358520,351392,2013-07-17,19,DAIRY,58.0,0,,,,,,106.39,Guaranda,Bolivar,C,15,1184.0,2013,7,29,3,Wednesday
1503962,1484360,2015-04-15,8,LAWN AND GARDEN,16.0,1,,,,,,56.25,Quito,Pichincha,D,8,2885.0,2015,4,16,2,Wednesday
608480,601352,2013-12-04,31,PET SUPPLIES,0.0,0,,,,,,96.97,Babahoyo,Los Rios,B,10,1087.0,2013,12,49,4,Wednesday
1349788,1330186,2015-01-19,31,"LIQUOR,WINE,BEER",1.0,0,,,,,,,Babahoyo,Los Rios,B,10,1329.0,2015,1,4,1,Monday
389054,381926,2013-08-03,25,HOME APPLIANCES,0.0,0,,,,,,,Salinas,Santa Elena,D,1,1101.0,2013,8,31,3,Saturday
286277,284495,2013-06-09,41,BEAUTY,3.0,0,,,,,,,Machala,El Oro,D,4,1228.0,2013,6,23,2,Sunday
342054,334926,2013-07-07,7,DELI,106.637,0,,,,,,,Quito,Pichincha,D,8,1353.0,2013,7,27,3,Sunday
1423653,1404051,2015-03-01,54,AUTOMOTIVE,7.0,0,,,,,,,El Carmen,Manabi,C,3,1195.0,2015,3,9,1,Sunday
1439862,1420260,2015-03-11,1,CELEBRATION,0.0,0,,,,,,48.06,Quito,Pichincha,D,13,1893.0,2015,3,11,1,Wednesday
1077016,1060978,2014-08-20,28,POULTRY,148.399,0,,,,,,96.4,Guayaquil,Guayas,E,10,958.0,2014,8,34,3,Wednesday
123944,123944,2013-03-11,36,PREPARED FOODS,0.0,0,,,,,,92.07,Libertad,Guayas,E,10,,2013,3,11,1,Monday
944084,935174,2014-06-10,48,LAWN AND GARDEN,1.0,0,,,,,,105.02,Quito,Pichincha,A,14,2413.0,2014,6,24,2,Tuesday
182747,182747,2013-04-13,36,PET SUPPLIES,0.0,0,,,,,,,Libertad,Guayas,E,10,,2013,4,15,2,Saturday
687859,678949,2014-01-18,1,CLEANING,608.0,0,,,,,,,Quito,Pichincha,D,13,1329.0,2014,1,3,1,Saturday
421697,414569,2013-08-21,40,MAGAZINES,0.0,0,,,,,,103.93,Machala,El Oro,C,3,1064.0,2013,8,34,3,Wednesday
663411,654501,2014-01-04,23,GROCERY I,2174.0,0,,,,,,,Ambato,Tungurahua,D,9,1190.0,2014,1,1,1,Saturday
362829,355701,2013-07-19,39,PLAYERS AND ELECTRONICS,0.0,0,,,,,,108.0,Cuenca,Azuay,B,6,1297.0,2013,7,29,3,Friday
85795,85795,2013-02-18,16,POULTRY,100.375,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1072.0,2013,2,8,1,Monday
1170057,1154019,2014-10-11,39,DELI,217.528,0,,,,,,,Cuenca,Azuay,B,6,1610.0,2014,10,41,4,Saturday
593534,586406,2013-11-26,12,PREPARED FOODS,11.0,0,,,,,,93.41,Latacunga,Cotopaxi,C,15,1211.0,2013,11,48,4,Tuesday
462408,455280,2013-09-13,33,GROCERY I,2051.0,0,,,,,,108.31,Quevedo,Los Rios,C,3,881.0,2013,9,37,3,Friday
481846,474718,2013-09-24,29,GROCERY II,0.0,0,,,,,,103.22,Guayaquil,Guayas,E,10,,2013,9,39,3,Tuesday
